customerID,gender,SeniorCitizen,Partner,Dependents,tenure(months),TravelFrequency,PreferredMode,LoyaltyProgram,DestinationType,OnlineBooking,TravelInsurance,PackageType,TechSupport,LocalGuides,HotelService,Contract,PaperlessBooking,PaymentMethod,BookingCharges($),TotalSpent($),Churn
456,Female,true,true,false,37,Monthly,Airplane,true,City,true,true,Standard,false,true,false,Monthly,true,Bank Transfer,289,943,true
457,Male,true,false,false,44,Weekly,Car,true,Mountain,false,false,Budget,true,true,false,One-time,false,Credit Card,124,531,false
458,Male,false,true,true,14,Monthly,Train,false,Beach,true,false,Budget,false,true,false,Monthly,true,Bank Transfer,109,916,true
459,Male,true,false,false,39,Weekly,Airplane,true,City,false,true,Standard,true,false,false,Monthly,false,PayPal,476,112,false
460,Female,true,true,false,10,Weekly,Car,false,Beach,true,false,Standard,true,false,true,Monthly,false,PayPal,378,605,true
461,Male,true,true,false,14,Monthly,Car,false,Mountain,false,false,Luxury,true,false,true,One-time,false,Cash,331,741,true
462,Genderfluid,true,true,false,25,Yearly,Car,false,Beach,true,true,Standard,true,true,true,One-time,false,Cash,316,898,false
463,Non-binary,false,true,false,33,Weekly,Car,true,Mountain,false,true,Budget,false,false,false,Monthly,false,Bank Transfer,188,776,false
464,Female,false,false,false,34,Monthly,Airplane,false,City,true,false,Standard,false,false,true,Monthly,false,PayPal,241,865,true
465,Female,false,false,true,25,Weekly,Airplane,true,Mountain,false,true,Budget,false,true,true,Yearly,true,Bank Transfer,450,126,false
466,Male,false,false,false,20,Yearly,Train,false,City,true,false,Budget,true,true,true,Monthly,true,Credit Card,291,890,true
467,Male,true,false,false,14,Weekly,Train,true,Beach,true,false,Standard,false,false,false,Monthly,true,Credit Card,197,914,false
468,Female,false,true,true,23,Yearly,Train,true,City,false,false,Standard,true,true,false,Monthly,true,Bank Transfer,336,494,true
469,Genderqueer,false,true,true,32,Monthly,Car,true,Beach,true,true,Budget,true,true,true,Yearly,false,Cash,189,274,true
470,Non-binary,true,false,false,23,Weekly,Airplane,true,City,true,false,Standard,false,false,true,One-time,false,PayPal,222,316,false
471,Male,false,false,true,50,Weekly,Airplane,false,Beach,true,false,Standard,true,true,true,One-time,false,Bank Transfer,124,625,false
472,Male,false,true,true,23,Weekly,Car,false,Beach,false,false,Standard,true,true,false,One-time,false,Cash,122,776,true
473,Female,true,false,true,24,Monthly,Airplane,true,Beach,false,true,Standard,true,true,false,Monthly,true,Credit Card,458,753,false
474,Genderqueer,true,true,true,24,Yearly,Airplane,false,Beach,true,true,Standard,false,false,true,Yearly,true,Credit Card,398,861,false
475,Female,false,false,false,14,Monthly,Airplane,true,Beach,true,true,Luxury,false,false,true,Monthly,true,PayPal,157,459,false
476,Female,false,true,true,30,Monthly,Airplane,true,Beach,true,true,Luxury,true,true,false,Yearly,false,Cash,402,308,true
477,Female,false,true,true,1,Monthly,Airplane,true,Mountain,false,true,Luxury,true,true,false,Monthly,true,Credit Card,417,912,true
478,Male,false,false,false,6,Weekly,Train,false,Beach,true,false,Budget,true,true,true,One-time,true,Credit Card,263,551,true
479,Male,true,true,true,45,Yearly,Train,true,City,true,true,Budget,true,false,true,Monthly,false,Credit Card,254,731,true
480,Male,true,true,false,42,Monthly,Train,true,City,true,false,Budget,true,false,true,Yearly,true,Bank Transfer,310,386,true
481,Female,true,false,true,48,Weekly,Airplane,false,City,false,false,Luxury,false,false,false,Yearly,false,Bank Transfer,269,727,false
482,Male,true,false,false,3,Yearly,Train,false,Mountain,true,true,Budget,false,false,false,Yearly,false,PayPal,276,440,true
483,Male,true,true,true,17,Yearly,Train,true,Mountain,true,true,Standard,true,false,true,One-time,false,Credit Card,176,618,false
484,Bigender,false,false,true,15,Monthly,Train,false,Beach,false,false,Budget,false,false,false,Yearly,false,Bank Transfer,324,612,false
485,Male,true,true,true,7,Monthly,Train,true,Mountain,false,true,Budget,true,false,true,One-time,false,Credit Card,118,252,true
486,Female,true,true,true,37,Weekly,Train,false,Mountain,false,true,Luxury,true,false,false,One-time,false,PayPal,312,761,true
487,Male,false,true,false,13,Monthly,Car,false,City,true,false,Standard,false,true,true,One-time,false,Credit Card,290,273,true
488,Female,true,false,true,8,Yearly,Train,false,Beach,false,false,Luxury,true,false,true,Monthly,true,Bank Transfer,129,598,false
489,Male,false,false,false,45,Monthly,Train,false,Mountain,true,false,Standard,true,false,false,One-time,true,Credit Card,314,803,false
490,Male,true,false,false,19,Monthly,Airplane,true,Mountain,false,false,Luxury,true,false,false,Yearly,true,PayPal,253,265,true
491,Female,true,true,false,35,Monthly,Car,false,Mountain,false,false,Luxury,false,false,false,Yearly,true,Cash,411,231,true
492,Male,true,false,false,26,Monthly,Airplane,true,City,false,true,Standard,true,false,true,Yearly,false,Cash,378,373,false
493,Female,true,true,true,25,Yearly,Car,true,City,false,false,Standard,true,true,false,One-time,true,Credit Card,129,772,false
494,Non-binary,true,true,false,20,Monthly,Train,false,Beach,true,false,Luxury,true,true,false,Yearly,false,PayPal,412,640,false
495,Male,true,true,true,37,Weekly,Airplane,true,Beach,false,true,Luxury,false,false,true,One-time,true,Credit Card,404,966,true
496,Female,true,false,false,22,Weekly,Airplane,true,Mountain,true,false,Budget,true,false,false,Yearly,true,Cash,413,597,false
497,Female,false,false,false,20,Weekly,Car,false,City,true,false,Luxury,false,true,true,One-time,false,Cash,396,747,false
498,Male,true,true,false,50,Yearly,Car,true,Mountain,false,true,Standard,true,false,true,One-time,true,Cash,166,205,true
499,Male,false,true,true,29,Yearly,Train,true,Beach,false,false,Luxury,false,false,false,Yearly,true,PayPal,457,877,false
500,Male,false,false,false,46,Monthly,Train,true,City,true,false,Budget,false,false,true,Yearly,true,PayPal,419,812,true
501,Female,true,true,true,15,Yearly,Train,false,Beach,true,false,Standard,false,true,true,Monthly,false,Credit Card,189,636,false
502,Male,true,true,true,26,Yearly,Airplane,false,City,false,true,Budget,false,false,false,Yearly,false,Credit Card,232,880,true
503,Male,true,false,true,44,Monthly,Train,true,Mountain,true,true,Budget,true,false,true,One-time,true,Cash,424,629,true
504,Male,false,false,false,20,Yearly,Airplane,true,City,true,false,Standard,false,false,true,One-time,false,PayPal,175,913,true
505,Genderfluid,true,true,true,20,Yearly,Car,true,City,false,true,Budget,true,false,false,Yearly,false,Cash,489,625,false
506,Genderfluid,true,false,true,23,Yearly,Car,true,City,true,false,Luxury,true,false,false,One-time,true,Bank Transfer,355,381,true
507,Female,false,true,true,40,Yearly,Car,false,Beach,false,true,Standard,true,false,false,Yearly,false,Cash,313,117,true
508,Male,false,true,true,42,Weekly,Car,false,Mountain,false,false,Luxury,true,false,false,Monthly,false,Credit Card,265,939,true
509,Female,false,true,true,7,Monthly,Train,true,City,false,false,Budget,true,false,true,Yearly,true,Bank Transfer,457,760,false
510,Polygender,false,true,false,19,Weekly,Airplane,true,Beach,false,true,Luxury,false,true,true,Yearly,false,Cash,500,865,false
511,Male,true,false,false,46,Weekly,Car,false,Beach,true,true,Standard,true,false,false,Yearly,true,Credit Card,429,238,true
512,Male,true,false,false,23,Monthly,Train,true,City,false,false,Standard,false,true,false,Yearly,false,PayPal,298,319,false
513,Male,true,true,true,49,Weekly,Airplane,true,Mountain,false,false,Standard,false,true,true,Monthly,true,Bank Transfer,114,208,true
514,Male,false,false,false,1,Yearly,Car,false,Mountain,false,true,Luxury,true,true,false,Yearly,true,Credit Card,321,434,false
515,Female,true,false,false,42,Yearly,Car,true,Mountain,false,false,Luxury,false,false,true,Monthly,true,Cash,340,245,false
516,Non-binary,true,false,false,10,Yearly,Train,false,Beach,false,true,Standard,true,true,false,One-time,true,PayPal,358,563,false
517,Female,true,false,false,11,Yearly,Airplane,true,Beach,false,false,Standard,true,true,false,Yearly,false,Cash,187,820,true
518,Female,true,true,true,41,Monthly,Airplane,false,City,true,false,Luxury,true,false,false,Monthly,false,Cash,157,857,false
519,Male,true,true,false,26,Yearly,Airplane,false,Beach,true,true,Standard,false,false,true,Monthly,false,Credit Card,181,517,true
520,Female,true,true,false,30,Weekly,Car,false,Beach,false,true,Budget,false,true,false,Yearly,true,PayPal,267,662,false
521,Female,true,true,false,21,Yearly,Airplane,false,Mountain,false,true,Budget,false,false,true,Monthly,true,Cash,212,275,false
522,Female,true,true,true,6,Weekly,Car,false,City,false,true,Luxury,false,true,false,One-time,false,Cash,203,544,false
523,Male,false,true,false,18,Yearly,Airplane,true,City,false,false,Luxury,false,false,false,One-time,true,PayPal,149,198,false
524,Male,false,false,false,32,Yearly,Airplane,false,City,false,false,Luxury,true,true,false,One-time,false,Bank Transfer,419,419,false
525,Female,true,true,true,3,Monthly,Car,false,Beach,true,false,Budget,true,true,false,Yearly,false,Bank Transfer,330,115,false
526,Male,false,true,true,38,Weekly,Train,false,Mountain,true,true,Budget,true,false,true,Yearly,false,Credit Card,376,463,true
527,Male,true,false,true,43,Monthly,Train,false,City,false,true,Standard,false,true,false,Monthly,true,Bank Transfer,101,925,true
528,Bigender,true,false,false,8,Weekly,Airplane,true,Mountain,true,false,Luxury,false,true,false,Yearly,true,PayPal,377,827,false
529,Male,true,true,false,24,Monthly,Train,false,City,false,true,Standard,false,false,false,Yearly,false,PayPal,113,321,false
530,Female,false,true,true,43,Yearly,Car,true,Beach,true,true,Budget,true,true,true,Monthly,true,Cash,414,448,false
531,Male,false,true,false,21,Yearly,Train,true,Beach,false,false,Budget,false,true,false,Monthly,false,Bank Transfer,471,222,true
532,Female,false,false,true,21,Yearly,Airplane,false,Beach,false,false,Budget,true,true,true,One-time,false,Credit Card,195,953,false
533,Female,false,true,true,28,Weekly,Airplane,false,City,false,false,Budget,true,false,true,One-time,true,Cash,457,976,true
534,Female,false,false,true,34,Monthly,Car,false,Mountain,true,true,Budget,false,false,true,Yearly,true,Bank Transfer,125,516,false
535,Female,false,false,false,28,Monthly,Train,false,City,true,false,Budget,false,false,false,Yearly,false,PayPal,405,443,false
536,Female,false,true,true,27,Monthly,Airplane,true,Beach,true,false,Luxury,true,true,true,One-time,true,Credit Card,153,664,false
537,Male,true,false,true,21,Yearly,Car,false,City,false,false,Standard,false,false,true,One-time,false,Bank Transfer,177,600,true
538,Male,false,false,true,48,Yearly,Airplane,true,Beach,true,true,Budget,true,true,true,Monthly,false,Bank Transfer,290,646,false
539,Male,false,false,false,22,Yearly,Car,true,Beach,true,true,Budget,false,false,true,Yearly,false,PayPal,484,426,false
540,Male,true,true,true,21,Yearly,Airplane,true,Mountain,true,false,Luxury,true,true,true,Yearly,false,PayPal,453,890,true
541,Female,true,false,true,13,Weekly,Train,false,Beach,true,true,Standard,false,true,false,One-time,true,Credit Card,112,340,false
542,Male,true,true,true,20,Weekly,Train,false,Beach,true,false,Budget,true,true,true,Monthly,false,Bank Transfer,167,700,true
543,Male,false,true,false,20,Monthly,Airplane,false,Beach,true,true,Luxury,true,false,true,Monthly,true,Cash,101,944,true
544,Male,true,true,true,26,Monthly,Airplane,false,City,true,false,Budget,false,true,true,Monthly,false,Credit Card,197,318,true
545,Male,false,true,false,47,Yearly,Airplane,true,City,true,true,Luxury,false,true,true,One-time,false,Cash,388,737,false
546,Female,true,true,true,17,Weekly,Train,true,Beach,false,true,Budget,true,true,false,Yearly,false,PayPal,198,303,false
547,Female,true,true,true,46,Weekly,Airplane,false,City,false,true,Budget,false,true,true,One-time,false,Bank Transfer,347,947,false
548,Female,false,true,true,21,Yearly,Car,true,Beach,true,false,Luxury,true,true,false,Yearly,false,PayPal,455,867,false
549,Male,false,true,true,26,Yearly,Airplane,false,Mountain,true,true,Standard,true,false,false,Yearly,true,Credit Card,173,160,true
550,Female,false,false,true,49,Weekly,Car,true,City,true,false,Budget,true,false,false,Monthly,false,Credit Card,409,202,true
551,Male,true,true,true,32,Monthly,Train,false,Beach,true,false,Luxury,true,false,true,Monthly,true,PayPal,316,760,true
552,Female,true,true,false,2,Monthly,Airplane,true,Mountain,false,true,Standard,true,true,true,Monthly,true,Bank Transfer,314,217,true
553,Female,false,false,true,29,Monthly,Train,false,Beach,true,true,Budget,false,true,true,Yearly,true,Credit Card,279,589,true
554,Male,true,false,true,13,Monthly,Train,true,Beach,false,false,Standard,true,true,false,Monthly,true,PayPal,407,214,false
555,Agender,true,false,true,32,Weekly,Train,true,Mountain,false,true,Standard,true,false,false,Monthly,false,Cash,159,922,false
556,Female,true,true,false,18,Yearly,Airplane,false,Mountain,true,true,Budget,false,true,true,Yearly,false,PayPal,355,631,false
557,Female,false,false,false,40,Yearly,Airplane,true,Beach,false,true,Standard,true,false,false,Monthly,false,Cash,371,430,true
558,Female,false,false,true,10,Monthly,Airplane,true,City,true,false,Luxury,true,false,false,Monthly,true,PayPal,488,696,true
559,Female,false,true,true,44,Weekly,Train,true,Mountain,true,true,Luxury,true,false,false,One-time,false,Cash,385,153,true
560,Male,true,true,false,10,Monthly,Airplane,true,City,true,true,Standard,false,true,false,Monthly,false,Credit Card,422,643,false
561,Male,false,true,false,36,Yearly,Car,true,City,true,true,Budget,false,false,true,Yearly,false,Bank Transfer,129,679,true
562,Female,false,true,true,13,Yearly,Train,false,Mountain,false,false,Luxury,true,false,false,Monthly,false,Cash,104,844,true
563,Bigender,false,false,false,19,Weekly,Train,false,Beach,true,true,Luxury,false,true,false,One-time,true,PayPal,251,629,true
564,Male,false,true,true,9,Monthly,Train,true,Mountain,false,true,Budget,true,true,false,Monthly,true,Bank Transfer,274,673,true
565,Female,false,false,true,48,Yearly,Car,true,Beach,true,true,Budget,true,true,true,Yearly,true,Credit Card,237,459,true
566,Female,true,true,true,20,Weekly,Train,false,Mountain,false,false,Budget,false,true,true,Yearly,false,Credit Card,308,557,false
567,Male,true,false,true,37,Yearly,Car,false,City,true,true,Budget,true,false,false,One-time,true,PayPal,229,141,false
568,Male,true,true,false,16,Weekly,Train,true,Mountain,true,true,Luxury,true,true,false,One-time,false,PayPal,255,367,true
569,Bigender,true,false,false,40,Monthly,Car,false,City,true,true,Luxury,false,true,false,Monthly,true,Credit Card,295,930,false
570,Genderqueer,true,false,false,25,Weekly,Car,true,City,true,false,Luxury,true,false,true,One-time,true,Credit Card,255,434,false
571,Male,false,true,true,36,Weekly,Airplane,false,Mountain,true,false,Budget,false,false,true,Yearly,true,Bank Transfer,301,372,false
572,Female,false,true,false,45,Weekly,Car,false,City,false,false,Standard,true,false,false,One-time,false,PayPal,105,483,true
573,Male,false,false,true,7,Weekly,Airplane,false,Mountain,false,false,Luxury,false,true,false,One-time,true,Bank Transfer,331,270,true
574,Male,true,true,true,44,Monthly,Airplane,false,Mountain,true,true,Budget,true,true,false,Monthly,false,Credit Card,298,661,true
575,Male,true,false,true,5,Weekly,Airplane,true,City,true,false,Budget,true,true,false,Monthly,false,Cash,435,610,true
576,Male,true,true,true,18,Monthly,Train,true,Beach,true,false,Luxury,false,false,false,Yearly,false,Cash,346,461,true
577,Male,false,true,false,33,Yearly,Car,true,Beach,true,true,Standard,true,true,true,Monthly,false,Bank Transfer,408,522,true
578,Male,true,false,false,14,Weekly,Airplane,true,Beach,false,false,Luxury,false,false,true,Yearly,false,Credit Card,456,912,false
579,Male,false,false,false,45,Monthly,Airplane,true,Mountain,true,true,Luxury,true,false,true,Yearly,true,Bank Transfer,108,339,true
580,Female,true,true,false,5,Monthly,Car,true,Mountain,true,true,Luxury,true,true,false,Yearly,false,Credit Card,202,911,true
581,Female,true,true,false,1,Monthly,Car,false,Beach,false,true,Standard,false,true,false,One-time,true,PayPal,129,286,true
582,Male,false,false,true,15,Weekly,Airplane,true,Mountain,false,false,Budget,false,false,false,One-time,true,PayPal,244,700,false
583,Female,true,false,true,28,Monthly,Airplane,false,Beach,false,false,Budget,false,true,true,Yearly,true,Cash,303,968,true
584,Male,false,false,true,20,Weekly,Airplane,false,City,true,true,Luxury,false,true,false,Yearly,false,Cash,286,736,true
585,Male,false,true,true,2,Monthly,Car,true,Mountain,true,true,Luxury,true,true,true,Monthly,true,Cash,183,877,true
586,Male,true,true,false,20,Weekly,Airplane,false,Mountain,false,true,Standard,true,true,false,Yearly,false,Cash,464,898,true
587,Genderqueer,false,false,false,25,Yearly,Airplane,false,Mountain,false,false,Luxury,false,true,false,Yearly,false,Credit Card,229,183,false
588,Male,true,false,false,35,Yearly,Airplane,false,Mountain,true,true,Standard,false,false,true,Monthly,false,PayPal,445,948,true
589,Female,true,false,true,30,Monthly,Car,false,City,true,true,Budget,true,true,true,Yearly,true,Credit Card,179,949,true
590,Female,false,false,true,29,Yearly,Train,false,City,false,false,Luxury,true,false,false,Monthly,false,Cash,325,294,false
591,Female,true,true,false,1,Yearly,Train,true,City,true,false,Standard,false,true,true,Monthly,false,Credit Card,195,760,false
592,Male,true,false,false,14,Yearly,Train,true,Beach,true,false,Luxury,true,true,true,Monthly,true,Bank Transfer,116,357,true
593,Female,false,true,true,40,Yearly,Train,false,City,true,true,Luxury,true,false,true,Yearly,true,Bank Transfer,359,854,true
594,Female,true,false,true,10,Yearly,Airplane,false,City,true,false,Standard,false,false,false,Yearly,false,Cash,314,475,false
595,Female,true,true,true,13,Monthly,Train,false,Beach,true,true,Luxury,true,true,true,Monthly,false,Cash,390,404,true
596,Male,false,true,false,19,Yearly,Airplane,true,City,false,false,Luxury,false,true,false,Monthly,true,Bank Transfer,336,402,false
597,Agender,false,true,false,7,Monthly,Car,true,Mountain,false,true,Budget,true,false,false,One-time,true,Bank Transfer,198,563,true
598,Female,true,true,true,10,Weekly,Airplane,false,City,false,false,Budget,false,false,true,Yearly,true,Cash,201,369,false
599,Male,false,true,false,32,Yearly,Airplane,false,Mountain,false,true,Budget,true,true,true,Yearly,false,PayPal,496,240,false
600,Male,true,true,false,24,Yearly,Car,true,Beach,false,true,Luxury,true,true,false,One-time,true,Cash,200,730,true
